#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520438444706357422,-0.2275242089,0.0306443144,1.1304707148,0.3274223385,0.0009497644,-0.0378124678,0.9441207166
1520438444714690422,-0.2224089256,0.0319030394,1.1408511706,0.3297038770,-0.0021807323,-0.0430749403,0.9430986944
1520438444723024422,-0.2175542456,0.0334353208,1.1514043743,0.3322636945,-0.0053776351,-0.0488993403,0.9419027407
1520438444731357422,-0.2129465196,0.0348528664,1.1617628140,0.3340820123,-0.0089831763,-0.0536982752,0.9409702476
1520438444739690422,-0.2085186463,0.0370587455,1.1725616917,0.3372925963,-0.0120919644,-0.0621258610,0.9392698581
1520438444748023422,-0.2044271820,0.0386923054,1.1827517078,0.3385973887,-0.0160226840,-0.0664254710,0.9384469824
1520438444756357422,-0.2003222412,0.0406606621,1.1933308657,0.3399874426,-0.0201694929,-0.0722047339,0.9374370415
1520438444764690422,-0.1964524637,0.0426890753,1.2038169485,0.3417257668,-0.0245665407,-0.0777298399,0.9362574739
1520438444773023422,-0.1931304949,0.0451145988,1.2143883468,0.3426749726,-0.0283673324,-0.0838110530,0.9352779614
1520438444781357422,-0.1898386472,0.0473579465,1.2246996294,0.3434034944,-0.0329838108,-0.0883041589,0.9344455488
1520438444789690422,-0.1867848046,0.0498374826,1.2350090932,0.3454406370,-0.0380393217,-0.0939168931,0.9329541219
1520438444798024422,-0.1838140902,0.0523712439,1.2454276713,0.3469387501,-0.0429298136,-0.0999116803,0.9315622314
1520438444806357422,-0.1813353843,0.0551690139,1.2556027955,0.3477976756,-0.0476305523,-0.1051603658,0.9304350621
1520438444814690422,-0.1790490462,0.0581054828,1.2658299773,0.3501422725,-0.0512945283,-0.1118532398,0.9285785444
1520438444823023422,-0.1766725414,0.0608352389,1.2757942096,0.3494267205,-0.0580312410,-0.1178356505,0.9277112167
1520438444831357422,-0.1746141092,0.0635041025,1.2854023628,0.3499684820,-0.0642837577,-0.1220362599,0.9265510301
1520438444839690422,-0.1729493312,0.0665286668,1.2949543338,0.3499329594,-0.0705773085,-0.1266838288,0.9254820230
1520438444848024422,-0.1715770996,0.0695674238,1.3042664823,0.3498087743,-0.0768365719,-0.1308310992,0.9244529118
1520438444856357422,-0.1701634214,0.0728908851,1.3134958910,0.3505333071,-0.0850134721,-0.1349458226,0.9228698365
1520438444864690422,-0.1692359701,0.0759996644,1.3221744266,0.3495424690,-0.0924333435,-0.1379323351,0.9220904567
1520438444873023422,-0.1684802930,0.0792698489,1.3306543417,0.3489894902,-0.0998552012,-0.1396835336,0.9212620610
1520438444881357422,-0.1679694629,0.0825350053,1.3387441473,0.3485047510,-0.1076710256,-0.1409947227,0.9203650781
1520438444889690422,-0.1673054758,0.0861822103,1.3469137508,0.3465813880,-0.1178412628,-0.1447798892,0.9192570707
1520438444898023422,-0.1673370904,0.0898731531,1.3546682780,0.3436225164,-0.1267843067,-0.1467273407,0.9188690839
1520438444906357422,-0.1671081639,0.0933853446,1.3618858857,0.3412246201,-0.1369800133,-0.1489208698,0.9179459729
1520438444914690422,-0.1669601429,0.0969615704,1.3686556107,0.3396672218,-0.1468967679,-0.1480103711,0.9171370934
1520438444923024422,-0.1669828239,0.1008115411,1.3751476184,0.3375777677,-0.1570184190,-0.1469881638,0.9163956277
1520438444931357422,-0.1669543437,0.1047091414,1.3812745026,0.3359702047,-0.1678788928,-0.1456532340,0.9152736391
1520438444939690422,-0.1673123011,0.1085776821,1.3870399494,0.3327017980,-0.1785005334,-0.1443467946,0.9146644609
1520438444948023422,-0.1675976826,0.1125967745,1.3924074423,0.3300759362,-0.1893110113,-0.1417508415,0.9138478627
1520438444956357422,-0.1680169051,0.1166523430,1.3974816964,0.3270362638,-0.2001604261,-0.1393784742,0.9129932787
1520438444964690422,-0.1684049168,0.1204934458,1.4021214204,0.3241029227,-0.2110454261,-0.1356896024,0.9121433305
1520438444973024422,-0.1687097283,0.1245477013,1.4064204292,0.3206419825,-0.2228323719,-0.1322153135,0.9110727545
1520438444981357422,-0.1693568201,0.1286034478,1.4102936102,0.3173615971,-0.2340560434,-0.1280668376,0.9099990497
1520438444989690422,-0.1701006484,0.1327699032,1.4138640541,0.3135793037,-0.2449603600,-0.1237187320,0.9090413179
1520438444998023422,-0.1709236982,0.1368461275,1.4169895529,0.3090933808,-0.2565764502,-0.1184040866,0.9080805468
1520438445006357422,-0.1718488234,0.1410454082,1.4198881500,0.3044305847,-0.2672644436,-0.1139279223,0.9071450627
1520438445014690422,-0.1727145477,0.1450234959,1.4223343238,0.2995262981,-0.2788155984,-0.1077981842,0.9060493421
1520438445023023422,-0.1738206323,0.1488466663,1.4243061083,0.2942365995,-0.2884868287,-0.1008872360,0.9055506274
1520438445031357422,-0.1749452956,0.1530420901,1.4263474804,0.2878144503,-0.3006912053,-0.0967169092,0.9040981588
1520438445039690422,-0.1761504677,0.1570818179,1.4277662905,0.2809594859,-0.3114020887,-0.0915252725,0.9031686614
1520438445048024422,-0.1773535171,0.1612431158,1.4290639232,0.2744310160,-0.3233549117,-0.0861056558,0.9015070907
1520438445056357422,-0.1790347722,0.1650317695,1.4299297527,0.2669961682,-0.3332587828,-0.0795106941,0.9007384079
1520438445064690422,-0.1805689193,0.1688456395,1.4305919224,0.2590161671,-0.3440491710,-0.0731793102,0.8995474316
1520438445073023422,-0.1819933492,0.1727478435,1.4308637478,0.2510148912,-0.3552738512,-0.0666771577,0.8979566647
1520438445081357422,-0.1837385035,0.1766089677,1.4310028538,0.2410068593,-0.3663577849,-0.0615358977,0.8966108412
1520438445089690422,-0.1854215008,0.1807181058,1.4310239625,0.2343408295,-0.3767300020,-0.0565011824,0.8944084624
1520438445098024422,-0.1873399359,0.1842659043,1.4305244815,0.2242269964,-0.3887801519,-0.0514113263,0.8921485993
1520438445106357422,-0.1893720830,0.1881765820,1.4297331893,0.2162853170,-0.3980089713,-0.0455088887,0.8903586140
1520438445114690422,-0.1912541857,0.1919253529,1.4289163882,0.2065477556,-0.4082667643,-0.0413568490,0.8882262577
1520438445123023422,-0.1929533983,0.1955068916,1.4278306053,0.1973120439,-0.4188840989,-0.0359095041,0.8856153660
1520438445131357422,-0.1951532271,0.1989558607,1.4266418673,0.1864529010,-0.4288638531,-0.0306005891,0.8833882019
1520438445139690422,-0.1970777249,0.2018024678,1.4250847672,0.1777863574,-0.4388199792,-0.0228890048,0.8805141284
1520438445148023422,-0.1990998289,0.2051410833,1.4233196961,0.1686508076,-0.4486995743,-0.0175147942,0.8774501861
1520438445156357422,-0.2011074134,0.2086197508,1.4214988689,0.1593827652,-0.4586083768,-0.0127679443,0.8741352701
1520438445164690422,-0.2032395504,0.2122942510,1.4194453151,0.1469909116,-0.4685418247,-0.0112658907,0.8710541373
1520438445173024422,-0.2055307378,0.2152625445,1.4171472401,0.1379921648,-0.4779485233,-0.0051334751,0.8674658604
1520438445181357422,-0.2077082047,0.2179540189,1.4146206663,0.1296251951,-0.4866646104,0.0002189839,0.8639182935
1520438445189690422,-0.2100966424,0.2208244499,1.4119618246,0.1188405681,-0.4957020094,0.0041119920,0.8603136223
1520438445198023422,-0.2121918093,0.2236634877,1.4093540759,0.1049040681,-0.5062237044,0.0070761302,0.8559688230
1520438445206357422,-0.2147287352,0.2263267224,1.4064001094,0.0962875056,-0.5132026490,0.0108605081,0.8527800459
1520438445214690422,-0.2170506786,0.2287821362,1.4034002221,0.0855181672,-0.5209771996,0.0146777416,0.8491489648
1520438445223024422,-0.2192736346,0.2312462441,1.4004130700,0.0729710857,-0.5294969988,0.0158525135,0.8450188440
1520438445231357422,-0.2216951627,0.2335225816,1.3972775153,0.0622480568,-0.5355828413,0.0193309734,0.8419634868
1520438445239690422,-0.2239837029,0.2358808435,1.3940620341,0.0522695917,-0.5415923420,0.0213620345,0.8387426831
1520438445248023422,-0.2265048683,0.2379128931,1.3906482337,0.0415530081,-0.5463620136,0.0227594021,0.8362080526
1520438445256357422,-0.2289965083,0.2396714078,1.3870114870,0.0323325586,-0.5499687616,0.0267050839,0.8341317674
1520438445264690422,-0.2316983058,0.2416271616,1.3833882016,0.0185299599,-0.5542288202,0.0257326474,0.8317601134
1520438445273023422,-0.2343683240,0.2436681069,1.3799263143,0.0088593967,-0.5557718512,0.0269349892,0.8308511701
1520438445281357422,-0.2370078764,0.2454050358,1.3763891136,-0.0021152987,-0.5574783656,0.0276586534,0.8297279050
1520438445289690422,-0.2394949930,0.2470083627,1.3728908337,-0.0100129339,-0.5578228529,0.0301788309,0.8293507365
1520438445298024422,-0.2422225322,0.2486481002,1.3693478507,-0.0210422180,-0.5581623132,0.0288810882,0.8289619653
1520438445306357422,-0.2448752940,0.2501676886,1.3658368219,-0.0303371622,-0.5572806245,0.0288643237,0.8292676365
1520438445314690422,-0.2474432549,0.2518170924,1.3623888822,-0.0394550217,-0.5560385637,0.0273716794,0.8297681653
1520438445323023422,-0.2498629928,0.2533329139,1.3589745250,-0.0497685051,-0.5548049433,0.0245630719,0.8301272350
1520438445331357422,-0.2523645612,0.2544276015,1.3554986616,-0.0585796474,-0.5517071304,0.0236351374,0.8316423796
1520438445339690422,-0.2547939481,0.2560990513,1.3522527407,-0.0687081743,-0.5494479905,0.0213010009,0.8324255882
1520438445348024422,-0.2570465575,0.2572310805,1.3490546978,-0.0762692790,-0.5454418740,0.0180909804,0.8344752097
1520438445356357422,-0.2594802008,0.2584033267,1.3456943380,-0.0847576381,-0.5408842011,0.0150597544,0.8366801226
1520438445364690422,-0.2620037302,0.2600140509,1.3425424345,-0.0926118816,-0.5349299835,0.0100923825,0.8397446612
1520438445373023422,-0.2643552540,0.2607769585,1.3391260960,-0.1018059656,-0.5298807167,0.0066516477,0.8419131351
1520438445381357422,-0.2665103974,0.2615124310,1.3361704439,-0.1087944409,-0.5237747332,0.0027930311,0.8448763208
1520438445389690422,-0.2689491542,0.2627178550,1.3332486646,-0.1157371818,-0.5151844368,-0.0023724809,0.8492256898
1520438445398023422,-0.2711073708,0.2633530713,1.3302938637,-0.1242722861,-0.5084722452,-0.0062687071,0.8520405378
1520438445406357422,-0.2731639434,0.2639286306,1.3273205073,-0.1321330852,-0.5002546913,-0.0108664819,0.8556681665
1520438445414690422,-0.2753970774,0.2646663934,1.3245573238,-0.1401739351,-0.4909714001,-0.0165428886,0.8596654495
1520438445423024422,-0.2773354459,0.2651291061,1.3218332641,-0.1471736305,-0.4809211287,-0.0224050301,0.8640328727
1520438445431357422,-0.2789522233,0.2656250943,1.3193217099,-0.1533302187,-0.4701665987,-0.0259377541,0.8687695013
1520438445439690422,-0.2808976883,0.2659812624,1.3168787326,-0.1597868837,-0.4575210260,-0.0320485705,0.8741370326
1520438445448023422,-0.2831879510,0.2666994491,1.3147990427,-0.1665621750,-0.4433162995,-0.0407895059,0.8798090229
1520438445456357422,-0.2847144924,0.2671835757,1.3126577809,-0.1720175840,-0.4302282771,-0.0464238107,0.8849623779
1520438445464690422,-0.2859978540,0.2673372307,1.3105433817,-0.1772601283,-0.4169426678,-0.0509582502,0.8900229859
1520438445473024422,-0.2872470558,0.2678134295,1.3085189324,-0.1829376133,-0.4026966352,-0.0579214844,0.8949940510
1520438445481357422,-0.2882138743,0.2676356482,1.3067629743,-0.1893357470,-0.3886065365,-0.0630808398,0.8995319574
1520438445489690422,-0.2899381513,0.2681604911,1.3049172058,-0.1951313809,-0.3723273555,-0.0710905132,0.9045674234
1520438445498023422,-0.2910273115,0.2683297935,1.3031467618,-0.1998396343,-0.3561913313,-0.0770226711,0.9095379949
1520438445506357422,-0.2912708237,0.2682116827,1.3015306615,-0.2031376517,-0.3414203687,-0.0796846736,0.9142305941
1520438445514690422,-0.2921775265,0.2688911538,1.3002344551,-0.2079583741,-0.3239968759,-0.0879355647,0.9187201290
1520438445523023422,-0.2931113511,0.2689874924,1.2989755507,-0.2103046206,-0.3051883144,-0.0926843780,0.9241437471
1520438445531357422,-0.2936820333,0.2690646368,1.2976342536,-0.2127944960,-0.2848398721,-0.0979342349,0.9295125795
1520438445539690422,-0.2940641503,0.2691065495,1.2965613034,-0.2156262586,-0.2651706956,-0.1022535150,0.9342023536
1520438445548024422,-0.2944454882,0.2687870251,1.2957765218,-0.2169793473,-0.2443538710,-0.1051095051,0.9392354021
1520438445556357422,-0.2944543651,0.2686523950,1.2947111002,-0.2173821073,-0.2234735690,-0.1082444511,0.9439744288
1520438445564690422,-0.2944249345,0.2691427147,1.2944185899,-0.2179670314,-0.2024593676,-0.1138983895,0.9479070284
1520438445573023422,-0.2941889539,0.2683114665,1.2934686582,-0.2189120139,-0.1798839063,-0.1129457116,0.9523458283
1520438445581357422,-0.2943535344,0.2684762194,1.2931001858,-0.2205698754,-0.1559397479,-0.1193984167,0.9553929784
1520438445589690422,-0.2937021402,0.2683143209,1.2924677341,-0.2199112704,-0.1340581012,-0.1214197066,0.9586056089
1520438445598024422,-0.2925778262,0.2679990115,1.2916829510,-0.2183229509,-0.1131215698,-0.1199625245,0.9618459296
1520438445606357422,-0.2914821409,0.2675479665,1.2911396096,-0.2169946548,-0.0919075572,-0.1204585143,0.9643422976
1520438445614690422,-0.2905632256,0.2673321288,1.2903507820,-0.2143730041,-0.0699240199,-0.1213046813,0.9666643786
1520438445623023422,-0.2895874614,0.2667742371,1.2894282919,-0.2114940699,-0.0475172389,-0.1208704803,0.9687118753
1520438445631357422,-0.2879762770,0.2663271285,1.2885696353,-0.2075908600,-0.0268797683,-0.1195724191,0.9705080883
1520438445639690422,-0.2864731197,0.2659667457,1.2881560615,-0.2023352580,-0.0050719122,-0.1210084996,0.9717981591
1520438445648023422,-0.2848338029,0.2653357893,1.2876064258,-0.1973630971,0.0165063890,-0.1208823335,0.9727090050
1520438445656357422,-0.2831305675,0.2648564139,1.2868996830,-0.1917743750,0.0370661221,-0.1196828883,0.9734088031
1520438445664690422,-0.2815408714,0.2643317798,1.2865721047,-0.1866651053,0.0589313710,-0.1202132289,0.9732584505
1520438445673024422,-0.2794809400,0.2636559055,1.2859870108,-0.1806051831,0.0799136106,-0.1196034595,0.9729802645
1520438445681357422,-0.2776371737,0.2629458347,1.2856302663,-0.1746845752,0.1013631545,-0.1194200950,0.9720852077
1520438445689690422,-0.2757001769,0.2621698877,1.2851421572,-0.1683457417,0.1222942725,-0.1191952771,0.9708224905
1520438445698023422,-0.2736814859,0.2615057800,1.2848181230,-0.1621143469,0.1435700047,-0.1207818729,0.9687715579
1520438445706357422,-0.2715210338,0.2604381996,1.2841638493,-0.1561750303,0.1639189112,-0.1201623724,0.9665924450
1520438445714690422,-0.2693236706,0.2593875716,1.2833873229,-0.1502267407,0.1831145492,-0.1191714179,0.9642090859
1520438445723024422,-0.2670866123,0.2581580461,1.2826894334,-0.1439573130,0.2022383281,-0.1183787398,0.9614376863
1520438445731357422,-0.2646035537,0.2570718797,1.2820396499,-0.1375107467,0.2210964942,-0.1178711350,0.9582867683
1520438445739690422,-0.2619710347,0.2557790373,1.2812685490,-0.1305323696,0.2392364511,-0.1167867431,0.9550330243
1520438445748023422,-0.2593083236,0.2546055630,1.2806318154,-0.1230338260,0.2580954073,-0.1163497707,0.9511635870
1520438445756357422,-0.2566417534,0.2532425996,1.2799642739,-0.1157559518,0.2762848172,-0.1151619645,0.9471034692
1520438445764690422,-0.2537217624,0.2518038717,1.2791964627,-0.1083197682,0.2944601855,-0.1133851989,0.9427108908
1520438445773023422,-0.2509024300,0.2502324282,1.2785362457,-0.1008766315,0.3123320919,-0.1121005465,0.9379264561
1520438445781357422,-0.2480816179,0.2484933208,1.2778870887,-0.0935874881,0.3304141913,-0.1109605901,0.9326068795
1520438445789690422,-0.2450316110,0.2465963684,1.2773897703,-0.0873467085,0.3467543993,-0.1092997067,0.9274618662
1520438445798024422,-0.2420623434,0.2445301188,1.2767860327,-0.0807761510,0.3632570741,-0.1076132196,0.9219213125
1520438445806357422,-0.2390769645,0.2422704882,1.2761891840,-0.0740081198,0.3796715942,-0.1073252837,0.9158894924
1520438445814690422,-0.2360796240,0.2401580947,1.2756084433,-0.0670559446,0.3957906851,-0.1070714586,0.9096092219
1520438445823023422,-0.2328048939,0.2382249797,1.2751720442,-0.0588996350,0.4101367551,-0.1098866872,0.9034620031
1520438445831357422,-0.2298470305,0.2356940945,1.2744432868,-0.0537473512,0.4245807254,-0.1085115860,0.8972556300
1520438445839690422,-0.2266382046,0.2330943835,1.2735090140,-0.0484802030,0.4377970810,-0.1066399231,0.8914097333
1520438445848024422,-0.2234557548,0.2307004031,1.2726597766,-0.0425273687,0.4511767324,-0.1060520821,0.8850897892
1520438445856357422,-0.2205952532,0.2281756120,1.2714841301,-0.0377386308,0.4644904406,-0.1039694774,0.8786437128
1520438445864690422,-0.2173982702,0.2257837980,1.2705196191,-0.0319958564,0.4770390734,-0.1028792248,0.8722533191
1520438445873023422,-0.2141783032,0.2229920578,1.2693048765,-0.0275879503,0.4889280301,-0.0993268589,0.8662115570
1520438445881357422,-0.2108231656,0.2203497648,1.2681797301,-0.0232883193,0.4999012890,-0.0961731156,0.8604109990
1520438445889690422,-0.2073353657,0.2175567896,1.2671290168,-0.0191390138,0.5099656517,-0.0932269462,0.8549137201
1520438445898023422,-0.2041785872,0.2147249061,1.2659974216,-0.0163999631,0.5202631426,-0.0895495809,0.8491396683
1520438445906357422,-0.2011085220,0.2117917244,1.2647862675,-0.0132746918,0.5303571764,-0.0857215777,0.8433248835
1520438445914690422,-0.1974792196,0.2086556873,1.2636072334,-0.0097337061,0.5386347240,-0.0823797559,0.8384458628
1520438446056357422,-0.1382475300,0.1476134591,1.2566076545,0.0101457735,0.5327690991,-0.0666412371,0.8435716305
1520438446064690422,-0.1348357463,0.1438613378,1.2567444474,0.0112081338,0.5212929427,-0.0681708012,0.8505767381
1520438446073023422,-0.1310944791,0.1398402993,1.2571056607,0.0125111358,0.5085921539,-0.0677422605,0.8582473295
1520438446081357422,-0.1278641397,0.1361652067,1.2572600366,0.0135190135,0.4959488461,-0.0681528219,0.8655675428
1520438446089690422,-0.1244144108,0.1325033524,1.2575130380,0.0146625924,0.4816205787,-0.0689024709,0.8735439749
1520438446098024422,-0.1207534825,0.1287671829,1.2577562894,0.0158823081,0.4653596519,-0.0687520872,0.8823045377
1520438446106357422,-0.1175002565,0.1253015439,1.2578446825,0.0175513318,0.4504255006,-0.0690115039,0.8899697925
1520438446114690422,-0.1139535418,0.1216005395,1.2578009064,0.0187127133,0.4329235392,-0.0680990885,0.8986598676
1520438446123023422,-0.1105636221,0.1177810282,1.2576785668,0.0192268875,0.4151203894,-0.0660935320,0.9071587701
1520438446131357422,-0.1071076071,0.1143850258,1.2575377791,0.0214041077,0.3963945072,-0.0651356104,0.9155165816
1520438446139690422,-0.1037318920,0.1106690221,1.2572038717,0.0217359982,0.3781230918,-0.0619677979,0.9234232323
1520438446148023422,-0.1004558587,0.1071525335,1.2567328913,0.0226764379,0.3583797189,-0.0594169751,0.9314072038
1520438446156357422,-0.0971140688,0.1038082478,1.2563545197,0.0239295968,0.3383520219,-0.0568816253,0.9389940172
1520438446164690422,-0.0937801366,0.1003238864,1.2560330177,0.0246892075,0.3179373131,-0.0546728515,0.9462120203
1520438446173024422,-0.0904368273,0.0970584125,1.2556098326,0.0257705723,0.2966828981,-0.0515609031,0.9532348131
1520438446181357422,-0.0869052999,0.0936411891,1.2550348266,0.0272618271,0.2741771693,-0.0487298301,0.9600568089
1520438446189690422,-0.0835578495,0.0902723098,1.2543737827,0.0281379144,0.2517789105,-0.0439930631,0.9663747971
1520438446198023422,-0.0802117812,0.0867144905,1.2539182024,0.0286086847,0.2297665522,-0.0407550466,0.9719711420
1520438446206357422,-0.0767822197,0.0834004355,1.2535050122,0.0298662452,0.2066907845,-0.0375166351,0.9772304892
1520438446214690422,-0.0735428013,0.0798725680,1.2528489643,0.0296539080,0.1840072384,-0.0329587118,0.9819244906
1520438446223024422,-0.0701682342,0.0763769731,1.2523276970,0.0303911716,0.1607461443,-0.0295370164,0.9860855026
1520438446231357422,-0.0668642955,0.0727679306,1.2518093301,0.0308192340,0.1372492742,-0.0256641720,0.9897242858
1520438446239690422,-0.0631550169,0.0691893487,1.2512002809,0.0305893139,0.1126494608,-0.0224258393,0.9929106076
1520438446248023422,-0.0600926953,0.0653735273,1.2506061262,0.0302078587,0.0902738720,-0.0182771117,0.9952909426
1520438446256357422,-0.0568747588,0.0617093641,1.2499561509,0.0297948432,0.0667648109,-0.0143854762,0.9972200286
1520438446264690422,-0.0531195060,0.0579380773,1.2495211010,0.0297281033,0.0420174833,-0.0113907579,0.9986095441
1520438446273023422,-0.0499976519,0.0540403213,1.2489516548,0.0289417487,0.0193551368,-0.0080604966,0.9993611871
1520438446281357422,-0.0467011993,0.0503851372,1.2485140762,0.0281814652,-0.0043246113,-0.0052569582,0.9995796452
1520438446289690422,-0.0435273256,0.0464859138,1.2479183276,0.0268330848,-0.0272338601,-0.0014806623,0.9992677870
1520438446298024422,-0.0403125454,0.0424284728,1.2471971696,0.0261666298,-0.0499242078,0.0023311460,0.9984074553
1520438446306357422,-0.0370244190,0.0388740664,1.2467350617,0.0254979041,-0.0727857724,0.0048102844,0.9970100047
1520438446314690422,-0.0337620331,0.0350297247,1.2461952315,0.0242700068,-0.0951535877,0.0080114419,0.9951344524
1520438446323023422,-0.0304229867,0.0309533750,1.2455933856,0.0225395671,-0.1174766197,0.0115887818,0.9927521906
1520438446331357422,-0.0273001688,0.0270608278,1.2452046700,0.0210388724,-0.1386157438,0.0143101520,0.9900193235
1520438446339690422,-0.0240112684,0.0230258009,1.2447071817,0.0193938517,-0.1599949418,0.0178125235,0.9867665434
1520438446348024422,-0.0205561471,0.0192317303,1.2444429937,0.0169082372,-0.1818233974,0.0201112541,0.9829801123
1520438446356357422,-0.0174887781,0.0152794832,1.2441179366,0.0143661587,-0.2023716977,0.0215810342,0.9789655604
1520438446364690422,-0.0139870917,0.0111043963,1.2438575155,0.0115164418,-0.2239647061,0.0246954930,0.9742162566
1520438446373023422,-0.0106996869,0.0069420910,1.2436206925,0.0082621663,-0.2441792853,0.0270705147,0.9693169763
1520438446381357422,-0.0071884792,0.0029816326,1.2434310313,0.0066022690,-0.2647297069,0.0284039346,0.9638816363
1520438446389690422,-0.0037568509,-0.0009095387,1.2432612214,0.0047233545,-0.2852240731,0.0298229674,0.9579851297
1520438446398023422,-0.0004456818,-0.0051173779,1.2430830196,0.0005809631,-0.3053248998,0.0323641307,0.9516979201
1520438446406357422,0.0027113411,-0.0090304200,1.2431091142,-0.0030410466,-0.3250884954,0.0323464825,0.9451253500
1520438446414690422,0.0056664145,-0.0129692908,1.2430210830,-0.0058296720,-0.3434336992,0.0322719309,0.9386041933
1520438446423024422,0.0087279604,-0.0169936707,1.2429498253,-0.0086024193,-0.3617202159,0.0330193574,0.9316620663
1520438446431357422,0.0117306017,-0.0210137323,1.2429008115,-0.0130486039,-0.3798830905,0.0327311135,0.9243631568
1520438446439690422,0.0145281499,-0.0251432024,1.2428693554,-0.0171884291,-0.3970931604,0.0330273162,0.9170227785
1520438446448023422,0.0179979578,-0.0299783111,1.2429124177,-0.0220884355,-0.4170170489,0.0371149121,0.9078718881
1520438446456357422,0.0205016381,-0.0338650519,1.2429298841,-0.0277716831,-0.4326026551,0.0358565970,0.9004432136
1520438446464690422,0.0230921052,-0.0377508734,1.2428091100,-0.0312398980,-0.4478210046,0.0348903128,0.8928958969
1520438446473024422,0.0256411262,-0.0418076547,1.2428378577,-0.0385087985,-0.4634568353,0.0341120276,0.8846248944
1520438446481357422,0.0281271845,-0.0457630166,1.2428606378,-0.0446149534,-0.4783612234,0.0320810347,0.8764421561
1520438446489690422,0.0307450267,-0.0501878484,1.2427000926,-0.0478136684,-0.4921989367,0.0347504474,0.8684736416
1520438446498023422,0.0331811747,-0.0544871166,1.2425661781,-0.0542957354,-0.5056217280,0.0330832337,0.8604092869
1520438446506357422,0.0354319329,-0.0587066915,1.2424827721,-0.0587997303,-0.5179348430,0.0339125061,0.8527227170
1520438446514690422,0.0378757715,-0.0630437550,1.2423369152,-0.0642340622,-0.5300357761,0.0356928660,0.8447852275
1520438446523023422,0.0402311246,-0.0671423056,1.2422960630,-0.0690457496,-0.5413587236,0.0361174771,0.8371731868
1520438446531357422,0.0425851672,-0.0710566955,1.2422913806,-0.0735285512,-0.5515536759,0.0363929077,0.8300949650
1520438446539690422,0.0448436443,-0.0752498669,1.2422932621,-0.0787845831,-0.5607537266,0.0372247261,0.8233848234
1520438446548024422,0.0472753047,-0.0794714278,1.2423325629,-0.0826479476,-0.5701488815,0.0375771837,0.8165093539
1520438446556357422,0.0494874671,-0.0835044948,1.2422496874,-0.0860533716,-0.5779671660,0.0391627618,0.8105646491
1520438446564690422,0.0516780496,-0.0872594012,1.2424827854,-0.0911928356,-0.5848836711,0.0394872691,0.8050066544
1520438446573023422,0.0539383761,-0.0911362839,1.2426578411,-0.0943817837,-0.5917522481,0.0400793569,0.7995717609
1520438446581357422,0.0561913684,-0.0952817093,1.2426622780,-0.0963503168,-0.5968988376,0.0414392325,0.7954314453
1520438446589690422,0.0583665836,-0.0988863246,1.2428947050,-0.1008930295,-0.6021581212,0.0404997150,0.7909399262
1520438446598024422,0.0606975592,-0.1029157207,1.2431353672,-0.1016501753,-0.6057453195,0.0417517894,0.7880333990
1520438446606357422,0.0629599997,-0.1065212408,1.2436103605,-0.1057090630,-0.6089560090,0.0418051652,0.7850162427
1520438446614690422,0.0652012812,-0.1104325301,1.2438885644,-0.1061957794,-0.6104195172,0.0428695942,0.7837554896
1520438446623023422,0.0675170792,-0.1137427869,1.2445209658,-0.1086098593,-0.6117319391,0.0410476428,0.7824979387
1520438446631357422,0.0698999086,-0.1175624629,1.2447469574,-0.1090802473,-0.6119396541,0.0416983688,0.7822356457
1520438446639690422,0.0722659157,-0.1209565378,1.2454270701,-0.1112046526,-0.6113063067,0.0401642255,0.7825119549
1520438446648023422,0.0745899245,-0.1244003863,1.2460930778,-0.1116618143,-0.6085146512,0.0400064102,0.7846279664
1520438446656357422,0.0769402790,-0.1277039913,1.2467547627,-0.1118984373,-0.6056026090,0.0383796561,0.7869251690
1520438446664690422,0.0796112892,-0.1309799411,1.2473413081,-0.1122643280,-0.6022587493,0.0368057820,0.7895102621
1520438446673024422,0.0819178033,-0.1341231747,1.2481033500,-0.1121812419,-0.5963550717,0.0351278660,0.7940667670
1520438446681357422,0.0843494421,-0.1375566226,1.2487068080,-0.1124978389,-0.5893903961,0.0344710078,0.7992339750
1520438446689690422,0.0869760834,-0.1405152407,1.2495271174,-0.1117951693,-0.5817263181,0.0330484462,0.8049870379
1520438446698023422,0.0894655559,-0.1436168530,1.2501440416,-0.1105728965,-0.5727681344,0.0309293148,0.8116364188
1520438446706357422,0.0919912039,-0.1463019077,1.2512193238,-0.1118860737,-0.5634066956,0.0294010036,0.8180403308
1520438446714690422,0.0946885545,-0.1490664353,1.2521005104,-0.1112572044,-0.5529800318,0.0269315937,0.8252936496
1520438446723024422,0.0974407412,-0.1519929959,1.2527710597,-0.1108970747,-0.5408856915,0.0250563522,0.8333766776
1520438446731357422,0.0999874395,-0.1546756594,1.2536334995,-0.1104102830,-0.5273753443,0.0231230497,0.8421105273
1520438446739690422,0.1027202464,-0.1571308695,1.2545899353,-0.1101955956,-0.5138967251,0.0204541941,0.8504990961
1520438446748023422,0.1054799903,-0.1595383524,1.2554911106,-0.1081868464,-0.4989459562,0.0181844630,0.8596614824
1520438446756357422,0.1082321139,-0.1623751812,1.2564869166,-0.1076885750,-0.4838300282,0.0178235533,0.8683282764
1520438446764690422,0.1108959074,-0.1642858599,1.2575622721,-0.1073187676,-0.4669262442,0.0136223855,0.8776542572
