#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520520926336510550,0.9234804388,0.2209246468,1.4390026417,0.2175130385,-0.0371986315,-0.0059015954,0.9753304625
1520520926344844550,0.9250939805,0.2193207853,1.4322208304,0.2196371098,-0.0374215130,-0.0052565136,0.9748494958
1520520926353177550,0.9265169542,0.2176714414,1.4251984360,0.2213387228,-0.0376313296,-0.0034790491,0.9744644422
1520520926361510550,0.9278008233,0.2160306339,1.4181810562,0.2230645246,-0.0378392582,-0.0018621121,0.9740672158
1520520926369843550,0.9288275858,0.2146313901,1.4109339721,0.2249496410,-0.0384074109,-0.0000772411,0.9736131284
1520520926378177550,0.9296528679,0.2132845771,1.4039167335,0.2263866840,-0.0371842483,0.0010922007,0.9733268763
1520520926386510550,0.9306752398,0.2116705114,1.3964779753,0.2283283454,-0.0379112055,0.0037971326,0.9728383673
1520520926394843550,0.9314836241,0.2104028811,1.3893621409,0.2302772230,-0.0380306348,0.0049136214,0.9723692342
1520520926403177550,0.9319504893,0.2093299170,1.3821247742,0.2321428226,-0.0372356023,0.0063777970,0.9719478091
1520520926411510550,0.9324281081,0.2077839440,1.3743781102,0.2338975518,-0.0376102047,0.0102324697,0.9714796469
1520520926419844550,0.9327118792,0.2065659704,1.3667564539,0.2358905681,-0.0379689728,0.0131315938,0.9709487928
1520520926428177550,0.9328309789,0.2051413347,1.3588425058,0.2375939011,-0.0379172340,0.0177340467,0.9704622224
1520520926436510550,0.9328224674,0.2042042242,1.3514584929,0.2394500346,-0.0376209223,0.0196250845,0.9699810324
1520520926444844550,0.9325249484,0.2030828353,1.3435664802,0.2409639472,-0.0375046753,0.0238546604,0.9695157196
1520520926453177550,0.9322869606,0.2020260643,1.3359328966,0.2428239699,-0.0376949641,0.0265893710,0.9689729690
1520520926461510550,0.9316712909,0.2008685205,1.3278451382,0.2450010482,-0.0381180176,0.0310619892,0.9682750931
1520520926469844550,0.9309347092,0.2000636869,1.3202494666,0.2457947956,-0.0382838203,0.0342782641,0.9679588153
1520520926478177550,0.9300339527,0.1989836419,1.3123740412,0.2471297710,-0.0392131091,0.0382232835,0.9674338163
1520520926486510550,0.9288626754,0.1980402336,1.3046154491,0.2483578375,-0.0395873317,0.0418769079,0.9669527146
1520520926494843550,0.9275643863,0.1970261472,1.2968060080,0.2494720269,-0.0403848916,0.0457320467,0.9664581461
1520520926503177550,0.9259906419,0.1960883712,1.2890011174,0.2502478110,-0.0412827316,0.0495127062,0.9660332609
1520520926511510550,0.9241754781,0.1951024279,1.2811020154,0.2508090277,-0.0421796683,0.0535566882,0.9656331541
1520520926519843550,0.9221402273,0.1942128899,1.2733215376,0.2511953117,-0.0428623701,0.0571754466,0.9652951367
1520520926528177550,0.9198336422,0.1933677400,1.2655401509,0.2514232530,-0.0429961895,0.0608213455,0.9650069634
1520520926536510550,0.9173509251,0.1924859862,1.2577634459,0.2513026700,-0.0435532035,0.0645714744,0.9647697193
1520520926544844550,0.9145637544,0.1917510418,1.2500275476,0.2510951018,-0.0439077142,0.0675517886,0.9646036069
1520520926553177550,0.9115728556,0.1910155957,1.2422785033,0.2505076979,-0.0443306463,0.0707921167,0.9645046207
1520520926561510550,0.9084699171,0.1902497980,1.2345458212,0.2498341536,-0.0450566173,0.0741901877,0.9643902804
1520520926569844550,0.9051069915,0.1896013918,1.2268471196,0.2490984762,-0.0454380592,0.0773206601,0.9643167775
1520520926578177550,0.9015595235,0.1891889724,1.2192515992,0.2491043579,-0.0460800306,0.0791285864,0.9641381211
1520520926586510550,0.8978950050,0.1888264689,1.2117595618,0.2486991974,-0.0463131569,0.0811826547,0.9640607747
1520520926594844550,0.8939328506,0.1883260610,1.2042703238,0.2472311438,-0.0468990829,0.0842028426,0.9641509834
1520520926603177550,0.8897190075,0.1880642083,1.1969045362,0.2463011751,-0.0473361365,0.0864824221,0.9641658633
1520520926611510550,0.8853354014,0.1878044255,1.1896497058,0.2451670020,-0.0481248924,0.0883706254,0.9642446621
1520520926619843550,0.8807078050,0.1877521159,1.1826454704,0.2441890149,-0.0477369657,0.0898068633,0.9643794038
1520520926628177550,0.8758461417,0.1876977036,1.1758159155,0.2430334923,-0.0479194362,0.0909578996,0.9645543581
1520520926636510550,0.8706958045,0.1875942110,1.1689949216,0.2414187729,-0.0489556434,0.0922877246,0.9647814763
1520520926644843550,0.8653589422,0.1877048253,1.1624558008,0.2400444082,-0.0497612157,0.0927748155,0.9650364434
1520520926653177550,0.8597832130,0.1878104185,1.1560956376,0.2389372735,-0.0500919349,0.0935507069,0.9652191682
1520520926661510550,0.8540045007,0.1880089033,1.1498749628,0.2375373803,-0.0506320577,0.0942087948,0.9654724702
1520520926669844550,0.8479757678,0.1883230394,1.1437704064,0.2364776972,-0.0508253406,0.0947199579,0.9656724150
1520520926678177550,0.8417681231,0.1887313229,1.1378615634,0.2355389655,-0.0507259262,0.0950065220,0.9658788935
1520520926686510550,0.8353383510,0.1892747672,1.1320642657,0.2345421148,-0.0502078219,0.0953625512,0.9661134275
1520520926694844550,0.8287537251,0.1898146474,1.1262635074,0.2336191037,-0.0498421881,0.0965062364,0.9662424214
1520520926703177550,0.8218843114,0.1906812530,1.1207245253,0.2325755671,-0.0485836470,0.0966021632,0.9665486314
1520520926711510550,0.8148902253,0.1915589971,1.1153096427,0.2317589048,-0.0472995342,0.0968407141,0.9667845883
1520520926719844550,0.8077334950,0.1925615495,1.1100398373,0.2306434790,-0.0464245328,0.0973760197,0.9670399470
1520520926728177550,0.8003621267,0.1936437771,1.1048719344,0.2293979706,-0.0453390061,0.0978479232,0.9673400279
1520520926736510550,0.7928838036,0.1947538093,1.0998719035,0.2282789107,-0.0447160666,0.0987797859,0.9675390257
1520520926744843550,0.7850949304,0.1959747968,1.0950343100,0.2264048806,-0.0442041566,0.1001974676,0.9678570608
1520520926753177550,0.7772466662,0.1975249827,1.0904792538,0.2255247641,-0.0440701357,0.0999491227,0.9680943016
1520520926761510550,0.7691353077,0.1992411586,1.0860243431,0.2247559635,-0.0438929328,0.0998178641,0.9682946666
1520520926769843550,0.7608280236,0.2009758818,1.0817686892,0.2235083699,-0.0436809700,0.1002288488,0.9685505456
1520520926778177550,0.7523708219,0.2027677770,1.0776505776,0.2222718481,-0.0433569368,0.1008084535,0.9687894804
1520520926786510550,0.7437550380,0.2045513029,1.0738118649,0.2196328366,-0.0424777785,0.1034135725,0.9691556575
1520520926794844550,0.7350322527,0.2069759006,1.0702386702,0.2193164922,-0.0413646987,0.1021899056,0.9694052100
1520520926803177550,0.7261042633,0.2091235357,1.0667738921,0.2175356630,-0.0397052712,0.1039082258,0.9696931511
1520520926811510550,0.7171167514,0.2118493202,1.0637046369,0.2171003399,-0.0383426610,0.1028953248,0.9699535220
1520520926819844550,0.7078987663,0.2145066869,1.0608069214,0.2163826994,-0.0357078402,0.1031353691,0.9701889369
1520520926828177550,0.6986929824,0.2174066540,1.0583067230,0.2155195997,-0.0341211833,0.1025162585,0.9705037165
1520520926836510550,0.6892484287,0.2203649282,1.0560768925,0.2143862049,-0.0319626383,0.1026706659,0.9708118660
1520520926844844550,0.6797126574,0.2235457605,1.0542262988,0.2133500738,-0.0303538730,0.1025367848,0.9711058625
1520520926853177550,0.6700358428,0.2268197872,1.0526296082,0.2127943682,-0.0288428312,0.1016228418,0.9713698811
1520520926861510550,0.6602659874,0.2302324461,1.0514771815,0.2117730206,-0.0272001394,0.1011539913,0.9716893589
1520520926869843550,0.6503500077,0.2337500973,1.0505917616,0.2112882435,-0.0254274390,0.1000430979,0.9719578705
1520520926878177550,0.6403059850,0.2373521899,1.0500739939,0.2098440080,-0.0237763164,0.0997108987,0.9723466027
1520520926886510550,0.6301324608,0.2411441709,1.0499866562,0.2086686219,-0.0214998533,0.0981256200,0.9728137156
1520520926894843550,0.6198662445,0.2450285331,1.0502457267,0.2073452470,-0.0190639505,0.0969700357,0.9732632360
1520520926903177550,0.6094149652,0.2492923764,1.0508221511,0.2066649127,-0.0165056538,0.0948111589,0.9736673053
1520520926911510550,0.5988911731,0.2535475114,1.0518668659,0.2052481401,-0.0133499255,0.0925935344,0.9742286271
1520520926919844550,0.5883659456,0.2576852253,1.0531087540,0.2028777709,-0.0108182459,0.0917225414,0.9748387308
1520520926928177550,0.5777047670,0.2620757127,1.0547914686,0.2010302525,-0.0082866377,0.0897867089,0.9754263253
1520520926936510550,0.5669925953,0.2668007192,1.0569804397,0.1998399341,-0.0055961951,0.0864423490,0.9759920100
1520520926944844550,0.5562883148,0.2711813947,1.0593990172,0.1968725228,-0.0039503497,0.0856531468,0.9766724850
1520520926953177550,0.5455430341,0.2758931888,1.0622998340,0.1948128809,-0.0024759427,0.0826519218,0.9773486947
1520520926961510550,0.5348388951,0.2808635055,1.0657781087,0.1930698010,0.0000907251,0.0794963930,0.9779592871
1520520926969844550,0.5240199922,0.2856521988,1.0693715292,0.1903645849,0.0010228976,0.0765067913,0.9787272293
1520520926978177550,0.5129533102,0.2905425389,1.0733278854,0.1868089984,0.0012514606,0.0727421411,0.9796986337
1520520926986510550,0.5020489486,0.2955917583,1.0778009304,0.1838899191,0.0027866563,0.0682249412,0.9805723276
1520520926994843550,0.4912300902,0.3008432671,1.0827035131,0.1812415818,0.0049509655,0.0638772532,0.9813494146
1520520927003177550,0.4801348715,0.3059335669,1.0877744282,0.1779501483,0.0067494007,0.0591174261,0.9822389324
1520520927011510550,0.4689625995,0.3109384840,1.0932736682,0.1735922656,0.0076587306,0.0538210050,0.9833160065
1520520927019843550,0.4577609239,0.3161121798,1.0991330237,0.1695084773,0.0098645711,0.0485729147,0.9842815849
1520520927028177550,0.4466268878,0.3212936464,1.1052493842,0.1666738529,0.0114646675,0.0431611728,0.9850002545
1520520927036510550,0.4354152636,0.3264155326,1.1118219639,0.1625328786,0.0134481416,0.0380279807,0.9858783310
1520520927044844550,0.4242619416,0.3315265802,1.1187243763,0.1587192103,0.0151322200,0.0324724592,0.9866735872
1520520927053177550,0.4130134376,0.3364835472,1.1259044688,0.1548411644,0.0166078193,0.0269636609,0.9874316964
1520520927061510550,0.4019946295,0.3414574004,1.1335225389,0.1508379850,0.0179875994,0.0213179874,0.9881649113
1520520927069844550,0.3908071492,0.3463221927,1.1413002149,0.1465493124,0.0194589080,0.0155710474,0.9888893732
1520520927078177550,0.3796749483,0.3511889091,1.1493299622,0.1422730599,0.0208108552,0.0099339001,0.9895587918
1520520927086510550,0.3685872175,0.3559043859,1.1574987082,0.1379587572,0.0220007336,0.0043405411,0.9901840782
1520520927094844550,0.3574467915,0.3605324976,1.1659120527,0.1332730946,0.0235103719,-0.0010322508,0.9907999188
1520520927103177550,0.3463605436,0.3651530047,1.1745864635,0.1288379334,0.0252082652,-0.0077510124,0.9913149107
1520520927111510550,0.3351492349,0.3696630248,1.1834742269,0.1234791360,0.0272048460,-0.0134572806,0.9918829069
1520520927119843550,0.3240913854,0.3738501322,1.1924499229,0.1180901035,0.0293091498,-0.0187929084,0.9923923255
1520520927128177550,0.3130635391,0.3778072333,1.2015908898,0.1114961467,0.0311787320,-0.0231002740,0.9930069855
1520520927136510550,0.3020225321,0.3818700723,1.2108369084,0.1059429549,0.0323528214,-0.0286413969,0.9934329648
1520520927144843550,0.2909759880,0.3857121325,1.2201664567,0.1007728835,0.0342984710,-0.0347924068,0.9937091774
1520520927153177550,0.2799385248,0.3892770725,1.2295635884,0.0945117871,0.0360822211,-0.0396566037,0.9940789452
1520520927161510550,0.2688578678,0.3927312075,1.2389863283,0.0884792584,0.0377484425,-0.0444262505,0.9943705467
1520520927169844550,0.2577543595,0.3960602679,1.2484160494,0.0819895909,0.0398733418,-0.0491408004,0.9946220414
1520520927178177550,0.2467875531,0.3990739176,1.2577941099,0.0755243393,0.0418608585,-0.0534224448,0.9948315360
1520520927186510550,0.2359786299,0.4016996860,1.2669369244,0.0686230624,0.0432515468,-0.0565825938,0.9950972762
1520520927194844550,0.2251129677,0.4044005720,1.2762803307,0.0619465303,0.0448324815,-0.0604005661,0.9952408993
1520520927203177550,0.2144758362,0.4068879485,1.2854958253,0.0549430972,0.0456788257,-0.0638817735,0.9953963130
1520520927211510550,0.2034289990,0.4088611437,1.2944185873,0.0468265222,0.0472700767,-0.0649887247,0.9956652461
1520520927219844550,0.1929811801,0.4108388428,1.3034300823,0.0394617130,0.0477202998,-0.0677514098,0.9957787368
1520520927228177550,0.1822046798,0.4125778058,1.3121077555,0.0322594246,0.0493153652,-0.0691514596,0.9958641473
1520520927236510550,0.1716922819,0.4140313319,1.3208287447,0.0242189760,0.0506217342,-0.0703399580,0.9959433576
1520520927244843550,0.1612542588,0.4154140123,1.3292878062,0.0163067578,0.0518758551,-0.0715467564,0.9959538378
1520520927253177550,0.1509528590,0.4164620771,1.3376445943,0.0080973841,0.0534099601,-0.0718449640,0.9959518611
1520520927261510550,0.1406354975,0.4175429505,1.3458836269,-0.0003735408,0.0558094026,-0.0726230733,0.9957966963
1520520927269843550,0.1304782674,0.4182885085,1.3537771813,-0.0092773882,0.0578283217,-0.0725425833,0.9956442080
1520520927278177550,0.1204352390,0.4188656955,1.3615085943,-0.0183657460,0.0601161671,-0.0719858545,0.9954229164
1520520927286510550,0.1104860921,0.4192475774,1.3690669944,-0.0278589003,0.0626641080,-0.0709419949,0.9951202564
1520520927294844550,0.1004520030,0.4193460812,1.3763236468,-0.0377987475,0.0648398697,-0.0697027986,0.9947404515
1520520927303177550,0.0906915182,0.4193959387,1.3835319779,-0.0476735337,0.0666851897,-0.0688287487,0.9942549588
1520520927311510550,0.0809654453,0.4192047615,1.3903979344,-0.0581336766,0.0683758342,-0.0675365179,0.9936719980
1520520927319844550,0.0714793860,0.4188328890,1.3970821933,-0.0682170736,0.0692650503,-0.0664858073,0.9930399897
1520520927328177550,0.0622037405,0.4182428690,1.4034374607,-0.0783939367,0.0702020910,-0.0643227045,0.9923651781
1520520927336510550,0.0529591770,0.4175936074,1.4097040110,-0.0888696244,0.0709762016,-0.0631316622,0.9915033847
1520520927344844550,0.0436725649,0.4167223874,1.4160209007,-0.0994914983,0.0726334484,-0.0622493739,0.9904296236
1520520927353177550,0.0346254426,0.4156720014,1.4219742819,-0.1104410643,0.0736024950,-0.0612368103,0.9892600756
1520520927361510550,0.0256940417,0.4145915450,1.4276918171,-0.1213176349,0.0746064052,-0.0603705051,0.9879632169
1520520927369843550,0.0168335065,0.4132177190,1.4332028013,-0.1328269000,0.0755157481,-0.0590946525,0.9864898420
1520520927378177550,0.0080440283,0.4116503177,1.4384735503,-0.1446925698,0.0763747256,-0.0578689712,0.9848259459
1520520927386510550,-0.0005601719,0.4096742775,1.4431070655,-0.1571156578,0.0773847850,-0.0555056524,0.9829778165
1520520927394843550,-0.0090475660,0.4079035190,1.4481757366,-0.1687734499,0.0786933848,-0.0553116746,0.9809503007
1520520927403177550,-0.0172853652,0.4059760119,1.4528308546,-0.1810832752,0.0785802680,-0.0544444606,0.9788103951
1520520927411510550,-0.0252198943,0.4040159700,1.4574709262,-0.1931254064,0.0780258897,-0.0550364975,0.9765170361
1520520927419844550,-0.0331740591,0.4017912369,1.4617877469,-0.2055104318,0.0775301704,-0.0547532955,0.9740413809
1520520927428177550,-0.0409342761,0.3995568762,1.4659982183,-0.2171381578,0.0767586202,-0.0551295745,0.9715553843
1520520927436510550,-0.0487241127,0.3970418845,1.4698437403,-0.2295355319,0.0764871224,-0.0545864469,0.9687535701
1520520927444844550,-0.0563422184,0.3945340406,1.4736226286,-0.2413924653,0.0761504579,-0.0547985556,0.9658819305
1520520927453177550,-0.0639177832,0.3918024435,1.4771004440,-0.2533607553,0.0758865385,-0.0544338696,0.9628533195
1520520927461510550,-0.0711704026,0.3890735056,1.4803816836,-0.2651141064,0.0755469691,-0.0539724129,0.9597364975
1520520927469844550,-0.0783434352,0.3863123033,1.4835017007,-0.2765731354,0.0749525409,-0.0536902078,0.9565598669
1520520927478177550,-0.0853544458,0.3834683381,1.4863922727,-0.2878304639,0.0746816964,-0.0535346996,0.9532629775
1520520927486510550,-0.0922449760,0.3807710012,1.4890717503,-0.2990389514,0.0739361234,-0.0534531162,0.9498694224
1520520927494843550,-0.0990397517,0.3778118934,1.4915908386,-0.3106088094,0.0732722818,-0.0529343608,0.9462300427
1520520927503177550,-0.1058099104,0.3748388055,1.4938303694,-0.3222304589,0.0726554288,-0.0525834177,0.9424031538
1520520927511510550,-0.1123646290,0.3717442567,1.4959464640,-0.3337609564,0.0718857257,-0.0518890482,0.9384794047
1520520927519843550,-0.1187399770,0.3687329926,1.4979668795,-0.3450744446,0.0711716994,-0.0517877719,0.9344389994
1520520927528177550,-0.1251120837,0.3653938708,1.4994701953,-0.3564730462,0.0710065552,-0.0498444847,0.9302690814
1520520927536510550,-0.1311696763,0.3623360761,1.5012305710,-0.3672223103,0.0703973909,-0.0496179357,0.9261371619
1520520927544844550,-0.1371872957,0.3593065893,1.5028598362,-0.3778307715,0.0695871982,-0.0494964554,0.9219282135
1520520927553177550,-0.1429267970,0.3562255958,1.5042674059,-0.3883374400,0.0686348348,-0.0486153792,0.9176708762
1520520927561510550,-0.1488237219,0.3529191748,1.5056968548,-0.3985152547,0.0689886975,-0.0479796188,0.9133039514
1520520927569844550,-0.1541939114,0.3497844076,1.5066572412,-0.4081030421,0.0682641947,-0.0470433556,0.9091638078
1520520927578177550,-0.1596353320,0.3466970291,1.5075941609,-0.4172802032,0.0678466887,-0.0461526636,0.9050657382
1520520927586510550,-0.1647666014,0.3438771964,1.5084867813,-0.4257474620,0.0675689842,-0.0458592373,0.9011495222
1520520927594844550,-0.1700221808,0.3407877801,1.5091314930,-0.4339805724,0.0673465073,-0.0449219279,0.8972777336
1520520927603177550,-0.1747300071,0.3382246748,1.5096909825,-0.4408107686,0.0666302133,-0.0443036010,0.8940265499
1520520927611510550,-0.1794747398,0.3357584277,1.5102386708,-0.4467613666,0.0662114603,-0.0441419657,0.8911070703
1520520927619843550,-0.1839981087,0.3334138495,1.5105379112,-0.4524267938,0.0655099453,-0.0435847989,0.8883235946
1520520927628177550,-0.1884192982,0.3313488170,1.5107739900,-0.4570931496,0.0646402409,-0.0433855056,0.8860051861
1520520927636510550,-0.1927709874,0.3292761558,1.5108393967,-0.4610516342,0.0640381716,-0.0430000943,0.8840144202
1520520927644843550,-0.1968412261,0.3276428790,1.5108564218,-0.4642109154,0.0633608074,-0.0426372336,0.8824260311
1520520927653177550,-0.2007514611,0.3261363581,1.5107187980,-0.4665460619,0.0626319829,-0.0425243242,0.8812512064
1520520927661510550,-0.2043885710,0.3251608980,1.5105224301,-0.4676268963,0.0621038781,-0.0421930654,0.8807314797
1520520927669844550,-0.2078955231,0.3240467983,1.5101243938,-0.4682602258,0.0616181639,-0.0413202610,0.8804704418
1520520927678177550,-0.2113862110,0.3230896572,1.5097883986,-0.4683373641,0.0616018821,-0.0411654659,0.8804378035
1520520927686510550,-0.2145087487,0.3223607334,1.5091052779,-0.4682689029,0.0611006553,-0.0398125823,0.8805713502
1520520927694844550,-0.2175169235,0.3219182954,1.5084899869,-0.4667365759,0.0609927529,-0.0391261153,0.8814227135
1520520927703177550,-0.2204015694,0.3214724114,1.5078467161,-0.4646768791,0.0609384424,-0.0384041694,0.8825457632
1520520927711510550,-0.2229098608,0.3214758173,1.5070346767,-0.4617808585,0.0604983370,-0.0376662756,0.8841264851
1520520927719844550,-0.2253421501,0.3214943134,1.5062674763,-0.4588891524,0.0601480671,-0.0369092164,0.8856865504
1520520927728177550,-0.2274910223,0.3217378298,1.5055105444,-0.4550023409,0.0598438791,-0.0360260949,0.8877464167
1520520927736510550,-0.2294252203,0.3223148671,1.5046904400,-0.4504114652,0.0591257389,-0.0356017693,0.8901495229
1520520927744843550,-0.2310883782,0.3230060308,1.5038342944,-0.4451194250,0.0585875367,-0.0345848959,0.8928830175
1520520927753177550,-0.2325323057,0.3237320344,1.5030346549,-0.4393537799,0.0579485915,-0.0340228354,0.8957972223
1520520927761510550,-0.2337067798,0.3247056573,1.5021801169,-0.4330069786,0.0572108316,-0.0334065123,0.8989526585
1520520927769843550,-0.2345290783,0.3258469008,1.5012666872,-0.4262580098,0.0565854275,-0.0320671480,0.9022604372
1520520927778177550,-0.2356809660,0.3269222134,1.5006392908,-0.4189885223,0.0572327320,-0.0317213293,0.9056306034
1520520927786510550,-0.2360272672,0.3282898991,1.4996321163,-0.4114954746,0.0561318988,-0.0311843061,0.9091469757
1520520927794844550,-0.2361593486,0.3298620126,1.4987648123,-0.4030487264,0.0553660822,-0.0303101692,0.9129992414
1520520927803177550,-0.2360947192,0.3313598281,1.4979258260,-0.3943056479,0.0554770695,-0.0296312289,0.9168245967
1520520927811510550,-0.2357594148,0.3328867411,1.4970540153,-0.3854257694,0.0554699715,-0.0284309294,0.9206311644
1520520927819844550,-0.2352062663,0.3343155831,1.4963178279,-0.3761886411,0.0554979024,-0.0277469262,0.9244631941
1520520927828177550,-0.2344363614,0.3357737737,1.4956074560,-0.3666446352,0.0559032096,-0.0270207566,0.9282868206
1520520927836510550,-0.2333949185,0.3373195109,1.4948634172,-0.3567282036,0.0560811223,-0.0263090097,0.9321522046
1520520927844844550,-0.2318520640,0.3392648480,1.4941518491,-0.3460758588,0.0553237313,-0.0256340246,0.9362230939
1520520927853177550,-0.2303503258,0.3407386086,1.4933766130,-0.3359801631,0.0561157649,-0.0242903870,0.9398820820
1520520927861510550,-0.2283391174,0.3428398188,1.4927072833,-0.3245166653,0.0557303160,-0.0240422075,0.9439306320
1520520927869843550,-0.2261072948,0.3443694984,1.4919775520,-0.3142327679,0.0558015819,-0.0225756336,0.9474356399
1520520927878177550,-0.2237860100,0.3466138821,1.4915371333,-0.3022530409,0.0560626106,-0.0230870822,0.9512975715
1520520927886510550,-0.2212671116,0.3483856049,1.4908298856,-0.2913131522,0.0564133144,-0.0220457704,0.9547084211
1520520927894843550,-0.2184506470,0.3501904416,1.4901078162,-0.2802513023,0.0569525338,-0.0213515250,0.9579977708
1520520927903177550,-0.2156437490,0.3522083988,1.4895694057,-0.2694350619,0.0581484649,-0.0209526567,0.9610330325
1520520927911510550,-0.2123893542,0.3540389254,1.4889908884,-0.2586821736,0.0588006809,-0.0204243790,0.9639548007
1520520927919844550,-0.2089555488,0.3559971786,1.4883659658,-0.2479303012,0.0594682521,-0.0196153184,0.9667519496
1520520927928177550,-0.2052209240,0.3578415662,1.4878668231,-0.2368359766,0.0600588390,-0.0194743417,0.9694959546
1520520927936510550,-0.2013233838,0.3597446796,1.4871800000,-0.2255020139,0.0605301409,-0.0182322939,0.9721895531
1520520927944844550,-0.1967541841,0.3617880160,1.4868773158,-0.2130925904,0.0593127060,-0.0187326613,0.9750500696
1520520927953177550,-0.1925303997,0.3636432795,1.4863416343,-0.2017904752,0.0596230179,-0.0183976521,0.9774391164
1520520927961510550,-0.1877233585,0.3656499696,1.4857340209,-0.1898828171,0.0588946330,-0.0176579197,0.9798796538
1520520927969844550,-0.1830647079,0.3674005484,1.4851666047,-0.1783179307,0.0586019577,-0.0167433807,0.9820835939
1520520927978177550,-0.1779078218,0.3691254597,1.4845090003,-0.1664823394,0.0577012166,-0.0155691770,0.9842315789
1520520927986510550,-0.1726854900,0.3710436848,1.4841703049,-0.1543504221,0.0577906762,-0.0153117788,0.9862057262
1520520927994843550,-0.1673092478,0.3727659264,1.4835752660,-0.1427131337,0.0574779211,-0.0144495003,0.9879880880
1520520928003177550,-0.1617785299,0.3743722983,1.4829345704,-0.1312043930,0.0572121887,-0.0126724821,0.9896219384
1520520928011510550,-0.1560747942,0.3763674234,1.4824794811,-0.1192024807,0.0573545178,-0.0121630309,0.9911373712
1520520928019843550,-0.1501467167,0.3779962181,1.4818437774,-0.1077509614,0.0570469102,-0.0108014032,0.9924810880
1520520928028177550,-0.1441333906,0.3796387791,1.4813842409,-0.0962114326,0.0568886799,-0.0099691829,0.9936838802
1520520928036510550,-0.1376782438,0.3814466059,1.4808764834,-0.0841049772,0.0559242909,-0.0095180537,0.9948408079
1520520928044844550,-0.1310745193,0.3830093789,1.4803406622,-0.0723948489,0.0551017384,-0.0088599263,0.9958133791
1520520928053177550,-0.1245088027,0.3846559236,1.4799116678,-0.0608297297,0.0544739041,-0.0085926146,0.9966235522
1520520928061510550,-0.1176958103,0.3859913327,1.4793422209,-0.0495108647,0.0531735778,-0.0076889854,0.9973274910
1520520928069844550,-0.1107296733,0.3872894302,1.4788124985,-0.0379266526,0.0524892183,-0.0066879114,0.9978786113
1520520928078177550,-0.1036748298,0.3885774344,1.4783127065,-0.0266146777,0.0515473905,-0.0062277816,0.9982964190
1520520928086510550,-0.0965226564,0.3897704269,1.4778155018,-0.0157448016,0.0506599584,-0.0056141597,0.9985760617
1520520928094844550,-0.0893495505,0.3908394668,1.4772885483,-0.0051591690,0.0500051284,-0.0049832844,0.9987232034
1520520928103177550,-0.0819606715,0.3918351385,1.4768765393,0.0061847875,0.0493565211,-0.0046832964,0.9987510946
1520520928111510550,-0.0744956024,0.3928541557,1.4763195996,0.0179864353,0.0480515130,-0.0041204653,0.9986744024
1520520928119843550,-0.0671321235,0.3937804949,1.4758481908,0.0287284420,0.0466635781,-0.0041417786,0.9984888746
1520520928128177550,-0.0595510701,0.3945914356,1.4754782467,0.0392071914,0.0455084435,-0.0043374445,0.9981848347
1520520928136510550,-0.0517953163,0.3954170663,1.4750687443,0.0507396137,0.0435768388,-0.0045501039,0.9977503933
1520520928144843550,-0.0440849602,0.3961296524,1.4747244142,0.0615200660,0.0424613183,-0.0048865856,0.9971902723
1520520928153177550,-0.0363461616,0.3967357856,1.4741972350,0.0729665380,0.0407612025,-0.0043599244,0.9964915452
1520520928161510550,-0.0285409928,0.3972407563,1.4738481315,0.0833602175,0.0396140286,-0.0043729777,0.9957221901
1520520928169844550,-0.0206801830,0.3978269604,1.4734262237,0.0941771187,0.0374425262,-0.0041663587,0.9948423840
1520520928178177550,-0.0127999341,0.3983997370,1.4730876790,0.1042655023,0.0361995325,-0.0043683037,0.9938808866
1520520928186510550,-0.0048398649,0.3988546235,1.4725975637,0.1141024020,0.0339248075,-0.0045769866,0.9928790463
1520520928194844550,0.0030542689,0.3993985986,1.4723185424,0.1235132349,0.0327119739,-0.0051456443,0.9917902651
1520520928203177550,0.0109567611,0.3996995179,1.4719782358,0.1322971326,0.0313017703,-0.0052522656,0.9907018126
1520520928211510550,0.0189042217,0.3997545465,1.4714844879,0.1398319301,0.0291821050,-0.0045924632,0.9897344822
1520520928219844550,0.0267686866,0.3999656277,1.4710069818,0.1473903239,0.0271635742,-0.0044476885,0.9886953275
1520520928228177550,0.0344026118,0.4001934407,1.4706476352,0.1543273107,0.0255832278,-0.0045102025,0.9876782055
1520520928236510550,0.0421460844,0.4002389070,1.4704032651,0.1598359466,0.0241557374,-0.0050533477,0.9868350593
1520520928244843550,0.0497780902,0.4004181413,1.4701368241,0.1650719386,0.0227999658,-0.0056295001,0.9860018891
1520520928253177550,0.0573583588,0.4005005898,1.4698556491,0.1691552541,0.0217021467,-0.0059475361,0.9853325041
1520520928261510550,0.0649345298,0.4005683265,1.4696058397,0.1722738871,0.0206242924,-0.0064239019,0.9848122054
1520520928269843550,0.0725517211,0.4005709624,1.4694671686,0.1746851333,0.0197945349,-0.0071969742,0.9843990472
1520520928278177550,0.0801719572,0.4007186586,1.4692959944,0.1766061547,0.0190035771,-0.0084958174,0.9840614571
1520520928286510550,0.0876685319,0.4007085014,1.4690751722,0.1777754997,0.0180454256,-0.0089075897,0.9838652800
1520520928294844550,0.0952158233,0.4007303825,1.4688990485,0.1781414882,0.0172656899,-0.0097341760,0.9838052409
